type,contextAware,rate_in_list,distance,duration,weather,rating,gender,age,mood,accepted
0,1,5,5093,621,1,5,0,22,2,0
14,1,6,2159,286,1,5,0,22,2,0
29,1,7,2311,237,1,5,0,22,2,0
18,1,8,1375,221,0,4.1,0,22,2,0
0,1,9,2797,372,1,4.1,0,22,2,0
0,1,2,2714,552,1,4.3,1,45,5,1
0,1,0,1353,433,1,5,1,45,6,0
0,1,1,1945,527,1,4.4,1,45,2,0
29,0,0,9292,953,1,4.3,0,18,6,1
0,1,3,2170,294,1,4.1,0,23,2,1
0,1,0,1825,532,1,4.1,0,23,2,0
0,1,1,942,235,1,4.1,0,23,2,0
0,1,2,1171,232,1,1,0,23,2,0
14,0,0,541,135,1,4.1,1,41,3,1
32,0,0,4416,576,1,3,1,17,2,1
0,1,4,1437,336,0,4,0,18,5,1
0,1,0,3781,506,0,5,0,18,4,0
0,1,1,371,163,1,4,0,18,1,0
0,1,2,469,187,1,4.1,0,18,1,0
16,1,3,622,217,1,4.1,0,18,3,0
19,0,0,995,213,1,5,0,23,2,1
0,1,6,136,63,0,4.1,0,15,1,1
0,1,0,1438,312,1,5,0,15,1,0
0,1,1,168,66,1,5,0,15,1,0
29,1,2,1348,426,1,4.1,0,15,1,0
32,1,3,1022,267,1,3,0,15,1,0
0,1,4,3872,692,1,3.7,0,15,1,0
0,1,5,145,58,1,5,0,15,1,0
0,1,10,431,145,0,3,0,26,2,0
0,1,11,541,104,1,4.1,0,26,2,0
0,1,12,875,153,1,3.2,0,26,2,0
0,1,1,2379,281,1,4.1,0,29,0,1
0,1,0,2496,302,1,4.1,0,29,0,0
30,0,0,2698,274,1,4.8,1,36,2,1
0,1,7,760,118,1,4.1,0,19,4,1
0,1,0,511,95,1,4.1,0,19,4,0
0,1,1,226,53,1,4.1,0,19,4,0
16,1,2,267,72,1,4.1,0,19,4,0
0,1,3,204,45,1,4.1,0,19,4,0
0,1,4,284,81,1,4.1,0,19,4,0
0,1,5,282,76,1,4.1,0,19,4,0
0,1,6,332,85,1,4.1,0,19,4,0
30,0,0,2406,441,1,3.7,1,38,6,1
0,1,3,1146,174,1,4.1,0,18,5,1
0,1,0,352,91,1,3.6,0,18,5,0
0,1,1,458,65,1,3,0,18,5,0
0,1,2,1659,196,0,4.3,0,18,5,0
30,0,1,802,225,1,4.1,1,16,4,1
32,0,0,695,150,0,4.1,1,16,4,0
29,0,0,596,115,1,4,1,37,6,1
0,1,7,2702,307,1,1,0,17,2,1
0,1,0,375,80,1,4.1,0,17,6,0
8,1,1,453,137,1,4,0,17,3,0
0,1,2,899,173,1,4.8,0,17,1,0
30,1,3,1450,183,1,4.2,0,17,0,0
0,1,4,1413,171,1,4.7,0,17,3,0
0,1,5,3487,504,1,4.1,0,17,0,0
0,1,6,5997,615,1,4.5,0,17,6,0
0,1,4,5802,483,1,1,0,15,2,1
0,1,0,1924,179,1,4.1,0,15,5,0
0,1,1,1683,161,1,4.2,0,15,0,0
0,1,2,145,41,1,5,0,15,5,0
32,1,3,565,73,1,4.1,0,15,6,0
30,0,0,119,35,1,4.5,0,37,5,1
24,0,0,3476,727,1,4,0,25,2,1
32,0,0,365,90,1,4.1,0,17,2,1
0,1,4,3932,700,1,4.1,0,20,2,1
0,1,0,2793,558,1,5,0,20,2,0
0,1,1,3308,644,1,4.1,0,20,2,0
0,1,2,2763,559,1,5,0,20,2,0
30,1,3,2583,528,1,5,0,20,2,0
0,1,4,4929,700,1,4,0,24,4,1
0,1,0,5469,713,1,3,0,24,4,0
16,1,1,940,254,1,4.1,0,24,4,0
0,1,2,5064,739,1,3,0,24,4,0
0,1,3,5592,739,0,3.2,0,24,6,0
29,0,0,1252,294,1,3.3,0,20,2,1
6,0,0,1708,199,0,5,1,43,0,1
0,1,5,4009,517,1,4.1,0,19,6,1
0,1,0,3408,547,1,4,0,19,6,0
0,1,1,4729,557,1,4.1,0,19,6,0
0,1,2,2289,334,1,4.1,0,19,6,0
0,1,3,4263,558,1,3.5,0,19,6,0
0,1,4,733,228,1,5,0,19,6,0
29,0,0,1072,186,0,4.6,0,15,2,1
30,0,0,1670,251,1,4.1,0,35,2,1
0,1,12,310,59,1,3,0,24,6,1
0,1,0,275,54,1,5,0,24,1,0
0,1,1,1013,142,0,4.1,0,24,5,0
0,1,2,6413,757,1,4.1,0,24,2,0
0,1,3,2294,428,1,4,0,24,0,0
0,1,4,1843,327,1,4,0,24,4,0
0,1,5,2220,254,1,4.1,0,24,6,0
0,1,6,118,45,1,4.1,0,24,2,0
32,1,7,109,39,1,4.1,0,24,5,0
0,1,8,451,80,1,3.8,0,24,0,0
0,1,9,143,46,1,4.1,0,24,1,0
0,1,10,239,78,1,4.1,0,24,0,0
0,1,11,629,118,0,2.1,0,24,3,0
0,1,3,942,218,1,2.5,0,22,4,1
0,1,0,507,162,1,4.1,0,22,2,0
0,1,1,763,169,1,4.1,0,22,3,0
0,1,2,784,174,1,4,0,22,5,0
30,1,0,3353,511,1,4.2,0,19,4,1
0,1,5,1022,211,1,4.1,0,20,2,1
0,1,0,3053,412,1,5,0,20,2,0
0,1,1,965,205,1,4.4,0,20,2,0
0,1,2,1758,403,1,3,0,20,2,0
0,1,3,501,165,1,5,0,20,2,0
0,1,4,1686,318,1,4.1,0,20,2,0
0,1,7,2094,338,1,4.8,0,23,4,1
0,1,0,1792,337,1,3.3,0,23,4,0
0,1,1,771,155,1,5,0,23,4,0
0,1,2,1834,335,1,4,0,23,4,0
0,1,3,2679,387,1,4,0,23,4,0
0,1,4,2753,395,1,5,0,23,4,0
4,1,5,1204,202,1,3.3,0,23,4,0
29,1,6,2550,432,1,4.7,0,23,4,0
0,1,7,990,325,1,4.3,0,18,0,1
0,1,0,740,229,1,4.1,0,18,5,0
0,1,1,835,283,1,5,0,18,3,0
0,1,2,880,279,1,5,0,18,6,0
0,1,3,1021,318,1,5,0,18,0,0
32,1,4,731,237,1,4,0,18,4,0
0,1,5,869,274,1,4.1,0,18,4,0
0,1,6,821,248,1,3,0,18,2,0
0,1,0,735,139,1,5,0,38,0,1
24,0,0,154,49,1,1,0,26,2,1
0,1,5,2163,516,1,4.8,0,29,2,1
0,1,0,743,197,1,4.1,0,29,2,0
0,1,1,1057,160,1,5,0,29,2,0
0,1,2,1268,190,1,4,0,29,2,0
0,1,3,2740,430,1,4.1,0,29,2,0
0,1,4,1713,308,1,5,0,29,2,0
29,0,0,689,85,1,4.7,0,22,5,1
0,1,5,623,184,1,4.1,0,17,0,1
32,1,0,3035,401,1,4.7,0,17,0,0
0,1,1,1363,199,1,4.1,0,17,0,0
0,1,2,2095,456,1,4,0,17,0,0
0,1,3,2026,357,1,4.1,0,17,0,0
8,1,4,293,79,1,5,0,17,0,0
30,0,0,1977,382,1,3.4,1,21,4,1
8,0,0,1879,129,1,3,0,16,6,1
29,0,0,2568,327,1,3,0,17,2,1
16,0,0,855,179,1,5,1,26,2,1
0,1,5,1610,230,1,3.6,0,18,5,1
0,1,0,2223,273,1,3,0,18,5,0
0,1,1,2692,336,0,5,0,18,5,0
0,1,2,436,90,1,4.1,0,18,5,0
32,1,3,973,130,1,4.8,0,18,5,0
30,1,4,1101,142,1,4.1,0,18,5,0
0,1,5,2680,418,1,5,0,28,4,1
0,1,0,1681,242,1,3.4,0,28,4,0
0,1,1,3933,410,1,4.1,0,28,4,0
0,1,2,2344,349,1,4.3,0,28,4,0
0,1,3,2262,379,1,4,0,28,4,0
0,1,4,1995,309,1,4.1,0,28,4,0
0,1,5,612,151,1,4.1,1,26,5,1
30,1,0,1881,358,0,3,1,26,5,0
0,1,1,2882,453,1,4,1,26,5,0
0,1,2,301,75,0,4.1,1,26,5,0
0,1,3,636,140,1,4,1,26,5,0
0,1,4,335,106,1,4,1,26,5,0
0,1,8,2093,374,1,4.1,0,27,5,1
0,1,0,574,145,1,4.1,0,27,5,0
0,1,1,890,205,1,4.1,0,27,5,0
18,1,2,1250,217,1,4.1,0,27,5,0
0,1,3,890,205,1,4,0,27,5,0
0,1,4,1391,204,1,3.3,0,27,5,0
0,1,5,1988,317,1,4.1,0,27,5,0
0,1,6,1499,348,1,4.1,0,27,5,0
16,1,7,1810,271,1,4.1,0,27,5,0
30,0,0,2107,410,1,4.1,0,17,5,1
0,1,5,2456,377,1,4.1,0,18,6,1
0,1,0,730,164,1,2.5,0,18,5,0
0,1,1,1580,301,1,5,0,18,2,0
0,1,2,1193,245,1,5,0,18,1,0
0,1,3,1547,307,1,4.5,0,18,5,0
0,1,4,1534,333,1,5,0,18,5,0
0,1,3,777,114,1,4.1,0,23,4,1
0,1,0,1657,271,0,4.5,0,23,4,0
0,1,1,1156,236,1,4.1,0,23,4,0
0,1,2,643,93,1,5,0,23,4,0
29,0,0,2673,451,1,4.7,0,15,4,1
19,0,0,603,191,1,4.1,0,16,2,1
0,1,1,1660,264,1,4.1,0,16,6,0
0,1,2,276,109,1,4.1,0,16,6,0
30,1,3,226,81,1,4.8,0,16,6,0
29,0,0,2573,344,1,5,0,23,5,1
30,0,1,1757,205,1,5,0,44,4,1
29,0,0,532,111,0,4.5,0,44,4,0
0,1,0,2062,300,1,4.2,0,22,6,1
30,0,0,5997,914,1,5,0,39,4,1
0,1,7,3048,504,1,4.1,1,30,2,1
0,1,0,1311,377,1,4,1,30,2,0
14,1,1,1453,367,1,4.1,1,30,2,0
0,1,2,682,137,1,5,1,30,2,0
0,1,3,1247,265,1,4,1,30,2,0
0,1,4,1998,368,0,3.7,1,30,2,0
0,1,5,1634,340,1,3.8,1,30,2,0
0,1,6,1193,298,1,3,1,30,2,0
0,1,4,4302,610,1,3,0,16,2,1
0,1,0,8407,1032,1,4.1,0,16,2,0
0,1,1,8817,1103,1,4.1,0,16,2,0
0,1,2,9048,1151,1,1,0,16,2,0
0,1,3,8964,1147,0,5,0,16,2,0
0,1,4,1542,394,1,2.4,1,19,0,1
0,1,0,569,171,1,4.1,1,19,6,0
0,1,1,657,179,1,4,1,19,3,0
32,1,2,895,205,1,4.1,1,19,4,0
0,1,3,977,250,1,4.1,1,19,4,0
16,0,1,580,150,1,5,0,18,5,1
32,1,5,2081,467,1,5,1,31,6,1
0,1,0,384,97,1,4.1,1,31,6,0
0,1,1,955,184,1,4.5,1,31,6,0
0,1,2,1113,239,1,4.1,1,31,6,0
0,1,3,2232,443,1,4,1,31,6,0
14,1,4,1385,337,1,4.1,1,31,6,0
32,0,0,4340,382,1,4.1,1,21,2,1
0,1,13,2865,547,1,3.7,1,16,0,0
0,1,14,1994,524,1,3.1,1,16,0,0
0,1,18,2719,611,1,5,1,16,0,0
29,0,0,5014,649,1,5,0,16,6,1
30,0,0,1081,275,1,4.1,0,41,5,1
32,1,5,847,213,1,4.1,0,17,5,1
0,1,0,628,145,1,5,0,17,5,0
32,1,1,566,180,1,4.1,0,17,5,0
0,1,2,1837,481,1,5,0,17,5,0
0,1,3,934,366,1,3.9,0,17,5,0
0,1,4,2238,563,1,4.1,0,17,5,0
0,1,2,2721,438,0,5,0,20,2,1
0,1,0,579,146,1,4.3,0,20,2,0
0,1,1,2910,484,1,4.4,0,20,2,0
30,0,0,6240,764,1,3.5,0,13,0,1
0,1,7,1851,436,1,4.1,0,23,4,1
8,1,0,1170,227,1,4,0,23,4,0
0,1,1,1165,240,1,3,0,23,4,0
0,1,2,1267,327,1,4.1,0,23,4,0
0,1,3,1414,322,1,4.1,0,23,4,0
0,1,4,1453,329,1,4.1,0,23,4,0
31,1,5,3756,790,1,4.1,0,23,4,0
0,1,6,3756,790,1,4.1,0,23,4,0
30,0,0,2005,422,1,3.3,0,26,4,1
30,0,0,521,125,1,5,0,22,0,1
0,1,2,1000,214,1,3,0,41,2,1
14,1,0,722,164,1,4.1,0,41,4,0
0,1,1,640,168,1,5,0,41,4,0
0,1,11,4280,496,1,4.1,0,27,5,1
32,1,0,4118,545,1,1,0,27,5,0
0,1,1,2886,328,1,3,0,27,5,0
0,1,2,5348,571,1,3.3,0,27,5,0
0,1,3,795,96,1,4,0,27,2,0
0,1,4,5828,697,1,4.1,0,27,1,0
0,1,5,5669,656,0,4.1,0,27,0,0
0,1,6,5662,654,1,5,0,27,2,0
0,1,7,1177,156,1,3,0,27,6,0
0,1,8,2056,271,1,5,0,27,3,0
0,1,9,1832,258,1,5,0,27,3,0
24,1,10,4711,571,1,4.1,0,27,4,0
18,0,0,2595,797,1,3,0,36,5,1
29,1,0,387,168,1,4.1,0,15,6,1
29,0,0,1039,125,1,4.1,0,15,5,1
30,0,0,896,219,1,4,0,15,4,1
30,1,4,3311,520,1,3.6,1,16,2,1
0,1,0,2196,397,1,4.1,1,16,2,0
0,1,1,1342,224,1,5,1,16,2,0
0,1,2,2646,431,1,5,1,16,2,0
0,1,3,2059,384,0,4.1,1,16,2,0
0,1,5,2602,599,1,4.1,1,32,2,1
0,1,0,3271,745,1,4.1,1,32,6,0
0,1,1,1505,372,1,3,1,32,4,0
8,1,2,1509,358,1,4,1,32,4,0
0,1,3,2190,567,1,4.1,1,32,2,0
31,1,4,3708,882,0,4.1,1,32,1,0
0,1,6,433,163,1,4.1,1,36,5,1
0,1,0,1364,231,1,4,1,36,5,0
0,1,1,288,77,1,3.1,1,36,5,0
0,1,2,1128,182,1,4.1,1,36,5,0
19,1,3,324,119,1,4.1,1,36,5,0
0,1,4,402,87,1,4.1,1,36,5,0
0,1,5,414,89,1,3,1,36,5,0
0,1,5,1476,312,1,4.1,0,35,6,1
0,1,0,111,24,1,4.1,0,35,6,0
0,1,1,111,24,1,4,0,35,3,0
0,1,2,205,39,1,4.1,0,35,3,0
0,1,3,720,168,1,4.1,0,35,4,0
0,1,4,1453,325,1,5,0,35,6,0
29,1,5,3473,522,1,4.7,0,35,2,1
0,1,0,1315,275,1,3,0,35,2,0
30,1,1,3796,524,1,3.7,0,35,2,0
29,1,2,1194,223,1,4.4,0,35,2,0
29,1,3,3962,441,1,1,0,35,2,0
0,1,4,3802,431,1,3.3,0,35,2,0
29,0,0,707,153,1,3,0,32,0,1
31,0,0,7342,779,1,4.1,1,18,2,1
30,0,0,1280,247,1,4.1,0,26,6,1
0,1,4,2890,334,1,4.1,0,34,1,1
0,1,0,721,180,1,4.5,0,34,1,0
0,1,1,2467,313,1,4.1,0,34,1,0
0,1,2,935,167,1,4.1,0,34,1,0
0,1,3,2375,315,0,4.1,0,34,1,0
32,0,0,190,54,1,4.1,1,27,2,1
18,0,0,1110,239,1,5,0,29,6,1
16,0,2,808,194,1,4.1,1,13,5,1
0,1,4,2409,273,0,4.1,0,32,2,1
30,1,0,2465,338,0,3.8,0,32,2,0
0,1,1,2263,307,1,4.7,0,32,2,0
0,1,2,2569,323,1,4.1,0,32,2,0
0,1,3,2414,273,0,4.1,0,32,2,0
29,1,7,2440,385,1,3.8,1,13,4,1
0,1,0,1659,244,1,4.1,1,13,2,0
0,1,1,1544,258,1,4,1,13,1,0
28,1,2,1166,263,1,5,1,13,6,0
0,1,3,1134,175,1,4.1,1,13,5,0
32,1,4,1364,203,1,5,1,13,0,0
0,1,5,1966,464,1,4.1,1,13,0,0
0,1,6,4250,485,1,4.1,1,13,0,0
0,1,3,3007,330,1,4.5,0,34,0,1
0,1,0,1610,301,1,4.1,0,34,0,0
0,1,1,1090,195,1,4.1,0,34,0,0
0,1,2,1747,241,1,4.1,0,34,0,0
0,1,5,2591,423,1,4.1,0,24,2,1
0,1,0,3045,549,1,4,0,24,2,0
0,1,1,4064,694,1,5,0,24,2,0
0,1,2,4558,790,0,4.1,0,24,2,0
0,1,3,3177,549,1,3.5,0,24,2,0
0,1,4,2096,340,1,4.1,0,24,2,0
19,0,0,1791,279,1,4,0,24,1,1
0,1,6,1915,326,1,5,0,41,0,1
0,1,0,1440,312,1,4.1,0,41,0,0
0,1,1,1635,291,1,5,0,41,0,0
0,1,2,1681,305,1,4.3,0,41,0,0
0,1,3,1955,361,1,3,0,41,0,0
0,1,4,1706,296,1,4.1,0,41,0,0
0,1,5,1642,287,1,4.1,0,41,0,0
29,0,1,2446,378,1,2.7,0,22,4,1
30,0,0,2425,365,1,3.8,0,22,4,0
32,0,0,880,150,1,5,1,28,3,1
29,0,0,2965,325,1,4.2,0,18,4,1
18,0,0,480,141,1,4.3,0,26,5,1
0,1,14,1410,292,1,4.1,0,27,5,0
0,1,15,712,104,1,1,0,27,5,0
0,1,16,1787,278,1,4.1,0,27,5,0
29,1,1,2648,384,1,3.2,0,18,1,1
0,1,0,1027,280,1,3.5,0,18,1,0
0,1,5,1036,90,0,4.1,1,49,0,1
0,1,0,1879,233,1,4.1,1,49,0,0
0,1,1,5237,440,1,4.5,1,49,0,0
0,1,2,3762,436,1,4.1,1,49,0,0
0,1,3,10956,740,1,4.1,1,49,0,0
0,1,4,2215,230,1,4.1,1,49,0,0
0,1,5,1730,363,1,4.1,0,15,2,1
0,1,0,1584,388,1,5,0,15,2,0
0,1,1,829,226,1,3.3,0,15,2,0
0,1,2,1583,344,1,4,0,15,2,0
0,1,3,1304,317,1,4,0,15,2,0
0,1,4,1528,321,1,4.5,0,15,2,0
27,0,3,870,240,1,4.1,0,19,6,1
32,0,0,1274,309,1,3,1,16,1,1
30,0,0,950,182,1,4.1,0,28,2,1
0,1,4,1645,227,1,4.1,1,29,2,1
0,1,0,1144,109,1,4.1,1,29,2,0
29,1,1,1068,116,1,4,1,29,2,0
0,1,2,1883,296,1,4.5,1,29,2,0
0,1,3,1417,141,1,4.3,1,29,2,0
14,0,0,230,75,1,3,1,16,2,1
24,0,0,2864,396,1,3.7,0,46,1,1
0,1,5,1874,382,1,4.7,0,31,5,1
0,1,0,2559,486,1,4.1,0,31,5,0
5,1,1,2950,602,1,4.1,0,31,5,0
0,1,2,3900,759,1,5,0,31,5,0
30,1,3,2858,561,1,3.8,0,31,5,0
30,1,4,2849,558,1,3.7,0,31,5,0
0,1,5,2178,367,1,1,0,37,6,1
0,1,0,1181,243,1,4.3,0,37,6,0
0,1,1,1671,301,1,4.1,0,37,6,0
0,1,2,653,184,1,3.7,0,37,6,0
0,1,3,1304,336,1,3,0,37,6,0
0,1,4,1498,294,1,3.8,0,37,6,0
0,1,8,13782,2424,1,4.1,0,31,4,1
29,1,0,18991,2771,1,4.1,0,31,4,0
29,1,1,13979,2458,1,4.5,0,31,4,0
0,1,2,18795,2715,1,4,0,31,0,0
29,1,3,17977,2588,1,4.1,0,31,1,0
0,1,4,19471,2809,1,4.1,0,31,2,0
0,1,5,19286,2778,1,4.1,0,31,6,0
0,1,6,13897,2426,1,4.1,0,31,0,0
0,1,7,18703,2701,1,4.5,0,31,1,0
24,0,0,1079,269,1,3,0,17,1,1
0,1,4,294,76,1,4.8,1,31,2,1
0,1,0,1139,242,1,5,1,31,2,0
0,1,1,2973,340,1,5,1,31,2,0
0,1,2,1299,281,1,4.1,1,31,2,0
0,1,3,2026,287,1,4.1,1,31,2,0
8,0,0,4660,460,1,4.6,0,23,2,1
0,1,3,167,53,1,4.1,0,22,5,1
0,1,0,2711,325,0,4.1,0,22,3,0
0,1,1,1329,245,1,4.1,0,22,5,0
0,1,2,392,71,1,4.1,0,22,6,0
8,0,0,4202,430,0,4.6,0,28,4,1
30,0,0,153,21,1,4.1,0,18,4,1
0,1,5,2540,457,1,5,0,19,4,1
0,1,0,3062,374,1,2.3,0,19,4,0
0,1,1,686,103,1,4,0,19,4,0
14,1,2,2002,230,1,4.1,0,19,4,0
0,1,3,1088,156,1,5,0,19,4,0
0,1,4,1408,174,1,3.2,0,19,4,0
0,1,7,2793,556,1,5,0,39,4,1
0,1,0,2350,316,1,3.1,0,39,4,0
0,1,1,1558,328,1,4.1,0,39,4,0
0,1,2,1065,318,1,5,0,39,4,0
0,1,3,2388,339,1,4.3,0,39,4,0
29,1,4,1028,225,1,4.1,0,39,4,0
0,1,5,3856,627,1,5,0,39,4,0
0,1,6,2829,565,1,4.1,0,39,4,0
30,1,2,578,101,1,3.5,0,16,6,0
0,1,3,1595,324,1,4.3,0,16,6,0
23,1,4,1475,307,0,4.3,0,16,6,0
29,0,0,572,153,1,4,0,21,2,1
30,1,2,3217,349,1,3.8,0,16,2,1
0,1,0,448,93,1,4.4,0,16,2,0
0,1,1,3224,350,0,4.1,0,16,2,0
30,0,0,1566,220,1,4.1,0,23,6,1
32,1,2,2173,463,1,4.7,1,21,6,1
0,1,0,1378,230,1,4.1,1,21,6,0
0,1,1,1205,208,1,4.1,1,21,6,0
0,1,6,1552,489,1,4.1,0,26,2,1
0,1,0,1757,471,1,4.2,0,26,2,0
0,1,1,1694,439,1,4.1,0,26,2,0
0,1,2,2076,501,1,3.9,0,26,2,0
0,1,3,2403,478,1,3.6,0,26,2,0
0,1,4,1228,306,1,3.3,0,26,2,0
0,1,5,147,72,1,4.1,0,26,2,0
29,1,7,594,135,1,5,1,29,2,1
0,1,0,2792,334,1,5,1,29,2,0
32,1,1,2019,308,1,3.7,1,29,2,0
0,1,2,2918,502,1,5,1,29,2,0
0,1,3,3159,386,1,4.1,1,29,2,0
16,1,4,643,169,1,3.3,1,29,2,0
0,1,5,567,126,1,4.1,1,29,2,0
29,1,6,569,129,1,5,1,29,2,0
0,1,9,2063,466,1,5,1,28,2,1
0,1,0,1347,264,0,4.1,1,28,2,0
0,1,1,1368,220,1,3,1,28,2,0
0,1,2,3231,457,0,3.3,1,28,2,0
0,1,3,1411,250,1,4.1,1,28,2,0
0,1,4,1330,209,1,5,1,28,2,0
0,1,5,1756,404,1,3.5,1,28,2,0
0,1,6,1748,290,1,4.1,1,28,2,0
0,1,7,1540,273,0,4.5,1,28,2,0
0,1,8,2675,409,1,3,1,28,2,0
29,0,0,911,224,1,2,0,25,0,1
30,0,0,768,155,1,3.9,0,15,5,1
18,0,4,896,225,1,4.1,0,32,2,1
0,1,0,903,235,1,3.7,0,18,3,1
0,1,6,7785,648,1,3.8,0,33,0,1
0,1,0,9414,744,1,4.6,0,33,2,0
0,1,1,7644,615,1,2,0,33,6,0
29,1,2,996,171,1,5,0,33,5,0
0,1,3,1093,178,0,4.5,0,33,2,0
0,1,4,7764,647,1,5,0,33,1,0
0,1,5,9405,742,1,3.7,0,33,0,0
0,1,12,2073,458,1,4.1,0,27,2,1
30,1,10,1664,297,1,4.2,0,27,2,0
0,1,11,1421,206,1,4.8,0,27,2,0
0,1,5,5153,833,1,5,0,25,2,1
0,1,0,1396,142,1,3.8,0,25,2,0
0,1,1,1831,200,1,5,0,25,2,0
0,1,2,5041,407,1,4.3,0,25,2,0
0,1,3,5032,810,1,4.1,0,25,2,0
0,1,4,4986,796,1,4.1,0,25,2,0
30,0,0,1895,330,1,3.6,1,39,0,1
0,1,5,1777,452,1,4,0,31,2,1
0,1,0,308,125,1,4.6,0,31,2,0
0,1,1,442,216,1,4.5,0,31,2,0
0,1,2,587,209,1,4.1,0,31,2,0
0,1,3,918,285,1,5,0,31,2,0
0,1,4,1532,425,1,2.7,0,31,2,0
30,0,1,436,135,1,4.1,1,18,6,1
32,0,0,330,61,0,4.1,1,18,6,0
0,1,4,617,226,1,4,0,22,6,1
0,1,0,1598,322,1,3,0,22,4,0
0,1,1,3287,479,1,5,0,22,3,0
0,1,2,738,248,1,3,0,22,6,0
0,1,3,617,226,1,4,0,22,5,0
8,0,0,742,194,0,3,0,15,2,1
0,1,5,1923,302,0,2,0,19,3,1
0,1,0,3182,757,1,5,0,19,1,0
0,1,1,2392,368,1,4.8,0,19,3,0
0,1,2,2962,656,1,2,0,19,3,0
0,1,3,2789,641,0,4,0,19,1,0
0,1,4,5006,733,1,4.3,0,19,6,0
27,0,0,886,167,1,4,0,15,0,1
29,0,0,1963,193,1,5,0,17,1,1
29,0,0,908,187,1,4.3,0,16,4,1
0,1,5,2075,464,1,4.1,0,15,4,1
0,1,0,1442,346,1,4.1,0,15,4,0
0,1,1,1185,286,1,3,0,15,4,0
32,1,2,947,289,1,4.1,0,15,4,0
0,1,3,1275,293,1,5,0,15,4,0
0,1,4,4103,709,1,3.7,0,15,4,0
0,1,5,1648,218,1,4.1,0,18,2,1
30,1,0,1273,242,1,5,0,18,2,0
0,1,1,1198,215,1,4.4,0,18,2,0
0,1,2,765,77,1,3,0,18,2,0
0,1,3,1304,222,1,4,0,18,2,0
0,1,4,1195,294,1,3.8,0,18,2,0
0,1,6,1066,177,1,4.1,1,37,2,1
0,1,0,2201,317,1,3.9,1,37,2,0
0,1,1,2230,370,0,4.1,1,37,2,0
0,1,2,1302,267,1,4.5,1,37,2,0
0,1,3,2616,454,1,4.3,1,37,2,0
0,1,4,2418,430,1,4.1,1,37,2,0
0,1,5,1030,300,0,4.1,1,37,2,0
0,1,5,1294,339,1,4.1,0,16,2,1
0,1,0,1079,222,1,4.3,0,16,2,0
0,1,1,598,169,1,5,0,16,2,0
8,1,2,1069,293,1,4.1,0,16,2,0
0,1,3,1019,288,1,1.5,0,16,2,0
29,1,4,1747,281,0,4,0,16,2,0
30,0,0,301,70,0,1,0,25,4,1
30,0,0,275,70,1,4.1,0,54,2,1
32,0,5,938,219,1,4.1,0,36,6,1
0,1,4,1365,287,1,2,1,17,2,1
0,1,0,840,188,1,4.1,1,17,2,0
0,1,1,539,122,1,4.1,1,17,2,0
0,1,2,976,195,1,4.1,1,17,2,0
0,1,3,1068,215,1,4.1,1,17,2,0
0,1,6,2324,340,1,5,1,39,6,1
0,1,0,2246,414,1,4.3,1,39,6,0
0,1,1,1294,278,1,3.8,1,39,6,0
29,1,2,3253,501,1,4,1,39,6,0
14,1,3,1454,329,0,4.1,1,39,6,0
24,1,4,1701,423,1,5,1,39,6,0
0,1,5,2321,340,1,4,1,39,6,0
30,0,0,4031,454,0,4.7,0,16,2,1
0,1,4,728,231,1,4.1,0,37,2,1
0,1,0,1389,330,1,4.1,0,37,2,0
0,1,1,2116,479,1,3.5,0,37,2,0
30,1,2,809,196,1,3.3,0,37,2,0
0,1,3,590,160,1,4.1,0,37,2,0
30,0,0,1269,180,1,3.4,0,22,2,1
29,0,0,1119,194,1,4.7,0,18,3,1
0,1,4,1531,186,0,4.1,0,25,4,1
0,1,0,169,41,1,3,0,25,4,0
0,1,1,751,132,1,4.1,0,25,4,0
0,1,2,1116,195,0,4.1,0,25,4,0
32,1,3,1800,263,1,5,0,25,4,0
30,0,0,331,92,1,4.1,0,22,5,1
0,1,10,2873,397,0,4.1,0,18,6,1
0,1,0,2532,380,1,5,0,18,0,0
0,1,1,3269,459,1,4.3,0,18,0,0
0,1,2,2320,417,1,4.3,0,18,3,0
14,1,3,1419,222,1,4.1,0,18,4,0
29,1,4,1441,355,1,3,0,18,2,0
0,1,5,2105,522,1,4.1,0,18,4,0
0,1,6,1664,372,1,4.1,0,18,5,0
0,1,7,1945,397,1,5,0,18,0,0
0,1,8,1948,398,1,4,0,18,5,0
0,1,9,3008,472,1,4.1,0,18,3,0
0,1,1,132,49,1,4.1,0,35,6,1
0,1,0,2407,483,1,4.1,0,35,6,0
18,0,0,1154,344,1,5,1,28,5,1
8,0,0,666,165,0,5,0,29,2,1
0,1,4,645,155,1,5,1,17,5,1
0,1,0,4487,687,1,4.1,1,17,4,0
0,1,1,3097,499,1,4.1,1,17,1,0
0,1,2,407,94,1,4.1,1,17,0,0
29,1,3,515,110,1,5,1,17,4,0
0,1,5,2227,389,1,4.1,0,20,2,1
0,1,0,734,155,1,4.1,0,20,2,0
0,1,1,2037,336,1,5,0,20,2,0
0,1,2,2299,400,1,4.1,0,20,2,0
0,1,3,1388,279,1,4.1,0,20,2,0
0,1,4,3320,585,1,4.8,0,20,2,0
0,1,5,2719,364,1,4,0,19,2,1
0,1,0,4592,569,1,5,0,19,2,0
29,1,1,13186,1799,1,4.6,0,19,2,0
0,1,2,4035,487,1,4.1,0,19,2,0
0,1,3,5548,770,1,4.1,0,19,2,0
